season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,yards_per_play,total_plays
2010,2,MIA,-0.2627509534358978,0.4000000059604645,0.4000000059604645,8.199999809265137,5.044444561004639,45
2010,2,MIN,-0.22265151143074036,0.4027777910232544,0.5416666865348816,8.972222328186035,5.05555534362793,72
2010,2,NE,0.006627701688557863,0.4912280738353729,0.6491228342056274,10.083333015441895,5.1052632331848145,57
2010,2,NO,0.025552164763212204,0.4126984179019928,0.6190476417541504,4.054054260253906,4.55555534362793,63
2010,2,NYG,-0.29258036613464355,0.3962264060974121,0.5471698045730591,13.333333015441895,4.849056720733643,53
2010,2,NYJ,0.15183405578136444,0.446153849363327,0.5384615659713745,8.800000190734863,5.246153831481934,65
2010,2,PHI,0.2305951863527298,0.5076923370361328,0.6461538672447205,11.29411792755127,6.338461399078369,65
2010,2,PIT,-0.3915480375289917,0.25925925374031067,0.40740740299224854,6.588235378265381,2.3518519401550293,54
2010,2,SEA,0.13961197435855865,0.4545454680919647,0.6727272868156433,9.571428298950195,6.181818008422852,55
2010,2,SF,0.12177270650863647,0.5593220591545105,0.5932203531265259,7.0,7.1016950607299805,59
2010,2,TB,0.033054936677217484,0.2711864411830902,0.47457626461982727,12.199999809265137,4.6271185874938965,59
2010,2,TEN,-0.43765056133270264,0.39344263076782227,0.6721311211585999,8.382352828979492,3.9344263076782227,61
2010,2,WAS,0.24281705915927887,0.5,0.7068965435028076,10.078947067260742,7.258620738983154,58
2010,3,ARI,-0.15492384135723114,0.35185185074806213,0.5185185074806213,9.038461685180664,4.203703880310059,54
2010,3,ATL,0.11895441263914108,0.40740740299224854,0.4444444477558136,7.599999904632568,5.160493850708008,81
2010,3,BAL,0.26858073472976685,0.41818180680274963,0.581818163394928,8.6875,6.709090709686279,55
2010,3,BUF,0.20639201998710632,0.5660377144813538,0.6037735939025879,8.75,7.056603908538818,53
2010,3,CAR,-0.3281666934490204,0.3103448152542114,0.6379310488700867,7.848484992980957,4.603448390960693,58
2010,3,CHI,-0.001241775811649859,0.4166666567325592,0.6666666865348816,9.44444465637207,5.75,48
2010,3,CIN,-0.13967321813106537,0.3888888955116272,0.5416666865348816,6.918919086456299,4.277777671813965,72
2010,3,CLE,0.1088523343205452,0.4363636374473572,0.4727272689342499,6.25,5.527272701263428,55
2010,3,DAL,0.27439990639686584,0.5357142686843872,0.5357142686843872,8.699999809265137,6.892857074737549,56
2010,3,DEN,-0.01437352504581213,0.3815789520740509,0.7763158082962036,7.789473533630371,6.8289475440979,76
2010,3,DET,-0.1722486913204193,0.4285714328289032,0.7142857313156128,6.069767475128174,4.682539463043213,63
2010,3,GB,0.24014683067798615,0.550000011920929,0.7833333611488342,8.822221755981445,6.316666603088379,60
2010,3,HOU,-0.029382193461060524,0.4482758641242981,0.6206896305084229,7.625,5.862069129943848,58
2010,3,IND,0.21556749939918518,0.390625,0.671875,10.767441749572754,5.71875,64
2010,3,JAX,-0.35714733600616455,0.27941176295280457,0.6029411554336548,8.866666793823242,2.720588207244873,68
2010,3,KC,0.199680358171463,0.4769230782985687,0.4307692348957062,8.923076629638672,7.030769348144531,65
2010,3,LA,0.061947051435709,0.4399999976158142,0.5066666603088379,5.1891889572143555,4.866666793823242,75
2010,3,LAC,0.03899459168314934,0.42307692766189575,0.7435897588729858,11.634614944458008,6.666666507720947,78
2010,3,LV,-0.06711085885763168,0.3285714387893677,0.5714285969734192,11.647058486938477,5.199999809265137,70
2010,3,MIA,0.0713878944516182,0.4571428596973419,0.6857143044471741,10.95555591583252,6.22857141494751,70
2010,3,MIN,-0.18077236413955688,0.40625,0.5625,6.352941036224365,5.78125,64
2010,3,NE,0.3151375949382782,0.5396825671195984,0.460317462682724,9.88888931274414,7.111111164093018,63
2010,3,NO,0.011444229632616043,0.4727272689342499,0.7090908885002136,7.594594478607178,7.236363410949707,55
2010,3,NYG,-0.09251875430345535,0.5142857432365417,0.7142857313156128,8.770833015441895,6.72857141494751,70
2010,3,NYJ,0.3207414150238037,0.4545454680919647,0.4909090995788574,10.518518447875977,7.327272891998291,55
2010,3,PHI,0.17518500983715057,0.3888888955116272,0.6481481194496155,8.100000381469727,6.907407283782959,54
2010,3,PIT,0.30856022238731384,0.5555555820465088,0.3777777850627899,9.5625,8.600000381469727,45
2010,3,SEA,-0.2148904651403427,0.37037035822868347,0.6481481194496155,8.967741966247559,5.037036895751953,54
2010,3,SF,-0.19767116010189056,0.32258063554763794,0.7580645084381104,5.5714287757873535,4.048387050628662,62
2010,3,TB,-0.20857857167720795,0.4590163826942444,0.7377049326896667,6.135135173797607,4.983606338500977,61
2010,3,TEN,0.10441789031028748,0.38596490025520325,0.31578946113586426,11.3125,4.754385948181152,57
2010,3,WAS,-0.2110215425491333,0.4166666567325592,0.6875,10.064516067504883,7.291666507720947,48
2010,4,ARI,-0.4930228888988495,0.37254902720451355,0.7254902124404907,8.55555534362793,2.43137264251709,51
2010,4,ATL,-0.03437730297446251,0.4266666769981384,0.653333306312561,8.116278648376465,4.760000228881836,75
2010,4,BAL,-0.0016599670052528381,0.46875,0.59375,7.621621608734131,5.015625,64
2010,4,BUF,-0.23304082453250885,0.3478260934352875,0.717391312122345,11.259259223937988,4.84782600402832,46
2010,4,CAR,0.017220281064510345,0.42553192377090454,0.5531914830207825,6.333333492279053,5.340425491333008,47
2010,4,CHI,-0.6123595833778381,0.2884615361690521,0.692307710647583,5.653846263885498,2.115384578704834,52
2010,4,CIN,0.08911185711622238,0.4482758641242981,0.6896551847457886,6.861111164093018,7.120689868927002,58
2010,4,CLE,0.01389709860086441,0.460317462682724,0.523809552192688,5.400000095367432,4.730158805847168,63
2010,4,DEN,-0.09883987903594971,0.3947368562221527,0.75,5.460000038146973,4.302631378173828,76
2010,4,DET,0.03026653826236725,0.4871794879436493,0.7564102411270142,6.259259223937988,5.525640964508057,78
2010,4,GB,0.1441977471113205,0.5897436141967773,0.4871794879436493,16.52941131591797,6.717948913574219,39
2010,4,HOU,0.32349708676338196,0.5,0.4516128897666931,6.518518447875977,7.129032135009766,62
2010,4,IND,0.2041417807340622,0.6153846383094788,0.7230769395828247,8.19565200805664,6.261538505554199,65
2010,4,JAX,0.28864243626594543,0.4912280738353729,0.4035087823867798,7.2272725105285645,5.912280559539795,57
2010,4,LA,-0.1561497300863266,0.3661971688270569,0.6338028311729431,5.769230842590332,4.915493011474609,71
2010,4,LAC,0.17293649911880493,0.46666666865348816,0.36666667461395264,7.38095235824585,6.983333110809326,60
2010,4,LV,-0.025204939767718315,0.5,0.6470588445663452,6.871794700622559,5.338235378265381,68
2010,4,MIA,-0.10911627113819122,0.49253731966018677,0.7014925479888916,6.488888740539551,5.970149040222168,67
2010,4,NE,0.16191183030605316,0.5714285969734192,0.4821428656578064,5.166666507720947,4.8035712242126465,56
2010,4,NO,-0.059996262192726135,0.5128205418586731,0.6410256624221802,5.083333492279053,4.92307710647583,78
2010,4,NYG,-0.1331590712070465,0.4032258093357086,0.5161290168762207,7.5333333015441895,6.032258033752441,62
2010,4,NYJ,0.24336779117584229,0.5675675868988037,0.3513513505458832,9.15384578704834,5.986486434936523,74
2010,4,PHI,-0.020270435139536858,0.44117647409439087,0.6764705777168274,4.853658676147461,5.191176414489746,68
2010,4,PIT,-0.03597071394324303,0.3199999928474426,0.47999998927116394,13.2380952835083,4.199999809265137,50
2010,4,SEA,-0.4279538691043854,0.3076923191547394,0.6461538672447205,8.729729652404785,3.9538462162017822,65
2010,4,SF,-0.11875730007886887,0.4107142984867096,0.5714285969734192,4.96875,4.6785712242126465,56
2010,4,TEN,-0.08977963030338287,0.38461539149284363,0.5961538553237915,9.5,5.538461685180664,52
2010,4,WAS,0.06408029794692993,0.42592594027519226,0.42592594027519226,13.105262756347656,5.44444465637207,54
2010,5,ARI,-0.1880081295967102,0.3333333432674408,0.5789473652839661,7.689655303955078,3.4035086631774902,57
2010,5,ATL,0.05522569268941879,0.4137931168079376,0.5344827771186829,6.25,5.879310131072998,58
2010,5,BAL,0.19315658509731293,0.4722222089767456,0.375,9.84000015258789,5.777777671813965,72
2010,5,BUF,0.013374008238315582,0.4545454680919647,0.6363636255264282,9.0,5.563636302947998,55
2010,5,CAR,-0.5255760550498962,0.21311475336551666,0.5901639461517334,7.935483932495117,2.4098360538482666,61
2010,5,CHI,-0.2461826503276825,0.3650793731212616,0.3492063581943512,7.842105388641357,3.9365079402923584,63
2010,5,CIN,-0.08014752715826035,0.5230769515037537,0.5538461804389954,8.05555534362793,5.538461685180664,65
2010,5,CLE,-0.30174392461776733,0.35483869910240173,0.6774193644523621,6.487179279327393,4.338709831237793,62
2010,5,DAL,0.045330844819545746,0.4533333480358124,0.7066666483879089,9.043478012084961,6.813333511352539,75
2010,5,DEN,0.15937590599060059,0.4038461446762085,0.75,10.315789222717285,6.653846263885498,52
2010,5,DET,0.14521676301956177,0.48275861144065857,0.6379310488700867,8.5,5.603448390960693,58
2010,5,GB,-0.06476292014122009,0.4545454680919647,0.7878788113594055,7.333333492279053,6.469696998596191,66
2010,5,HOU,-0.44997820258140564,0.29411765933036804,0.7254902124404907,8.058823585510254,3.843137264251709,51
2010,5,IND,-0.009376677684485912,0.45205479860305786,0.6164383292198181,8.727272987365723,4.712328910827637,73
2010,5,JAX,0.15062692761421204,0.5245901346206665,0.3870967626571655,6.949999809265137,6.145161151885986,62
2010,5,KC,-0.11935657262802124,0.45614033937454224,0.5438596606254578,7.137930870056152,4.5789475440979,57
2010,5,LA,-0.34404879808425903,0.4054054021835327,0.6216216087341309,6.955555438995361,4.608108043670654,74
2010,5,LAC,0.014560937881469727,0.4225352108478546,0.6478873491287231,11.904762268066406,7.126760482788086,71
2010,5,LV,-0.009937822818756104,0.37931033968925476,0.517241358757019,5.599999904632568,4.844827651977539,58
2010,5,MIN,-0.09891045838594437,0.33870968222618103,0.6451612710952759,14.941176414489746,5.435483932495117,62
2010,5,NO,-0.18089237809181213,0.44262295961380005,0.6721311211585999,8.820512771606445,5.868852615356445,61
2010,5,NYG,0.10887476056814194,0.5211267471313477,0.6197183132171631,9.404762268066406,5.873239517211914,71
2010,5,NYJ,-0.10736695677042007,0.33766233921051025,0.5844155550003052,10.372093200683594,4.259740352630615,77
2010,5,PHI,0.10233548283576965,0.46666666865348816,0.6000000238418579,7.290322780609131,5.900000095367432,60
2010,5,SF,-0.0980071946978569,0.4285714328289032,0.682539701461792,8.35897445678711,5.777777671813965,63
2010,5,TB,0.06459705531597137,0.4576271176338196,0.6779661178588867,11.771428108215332,6.644067764282227,59
2010,5,TEN,0.10978272557258606,0.3962264060974121,0.5660377144813538,12.279999732971191,6.094339847564697,53
2010,5,WAS,-0.16141052544116974,0.3333333432674408,0.7200000286102295,11.346939086914062,4.973333358764648,75
2010,6,ATL,-0.06742555648088455,0.359375,0.71875,9.619047164916992,4.578125,64
2010,6,BAL,0.06569702178239822,0.4444444477558136,0.5277777910232544,5.971428394317627,5.236111164093018,72
2010,6,CHI,-0.15151530504226685,0.32203391194343567,0.7966101765632629,10.692307472229004,5.203389644622803,59
2010,6,CLE,-0.10559597611427307,0.3499999940395355,0.699999988079071,9.121212005615234,5.4666666984558105,60
2010,6,DAL,0.03451688960194588,0.4166666567325592,0.5666666626930237,2.125,5.133333206176758,60
2010,6,DEN,-0.14988727867603302,0.375,0.5138888955116272,15.176470756530762,4.80555534362793,72
2010,6,DET,-0.04252021014690399,0.3802816867828369,0.7323943376541138,6.604166507720947,5.1549296379089355,71
2010,6,GB,0.06480350345373154,0.37931033968925476,0.6896551847457886,10.636363983154297,6.206896781921387,58
2010,6,HOU,0.4046224355697632,0.5263158082962036,0.6315789222717285,6.969696998596191,7.385964870452881,57
2010,6,IND,0.1771879941225052,0.5373134613037109,0.5820895433425903,10.263157844543457,7.014925479888916,67
2010,6,JAX,-0.2807166278362274,0.380952388048172,0.6507936716079712,7.138888835906982,3.952380895614624,63
2010,6,KC,0.29835402965545654,0.529411792755127,0.44117647409439087,5.931034564971924,6.132352828979492,68
2010,6,LA,-0.009192058816552162,0.4000000059604645,0.5538461804389954,6.645161151885986,4.6769232749938965,65
2010,6,LAC,-0.025516187772154808,0.44262295961380005,0.7213114500045776,9.891891479492188,4.704917907714844,61
2010,6,LV,-0.2554757297039032,0.2884615361690521,0.5384615659713745,8.7619047164917,3.461538553237915,52
2010,6,MIA,0.021494636312127113,0.4868420958518982,0.5131579041481018,8.6578950881958,5.026315689086914,76
2010,6,MIN,-0.17793303728103638,0.3799999952316284,0.4399999976158142,7.263157844543457,3.759999990463257,50
2010,6,NE,0.021239833906292915,0.4166666567325592,0.6527777910232544,7.659090995788574,5.486111164093018,72
2010,6,NO,0.45884475111961365,0.6190476417541504,0.5079365372657776,11.4375,7.55555534362793,63
2010,6,NYG,0.07680532336235046,0.44262295961380005,0.5245901346206665,7.333333492279053,5.491803169250488,61
2010,6,NYJ,-0.0650862529873848,0.39344263076782227,0.5245901346206665,8.899999618530273,5.245901584625244,61
2010,6,PHI,0.178819939494133,0.46268656849861145,0.447761207818985,8.103447914123535,7.089552402496338,67
2010,6,PIT,0.12518657743930817,0.4193548262119293,0.4516128897666931,12.703703880310059,6.096774101257324,62
2010,6,SEA,0.059339117258787155,0.3970588147640228,0.5882353186607361,6.75,5.235294342041016,68
2010,6,SF,-0.012221434153616428,0.32258063554763794,0.5483871102333069,7.25,5.677419185638428,62
2010,6,TB,-0.02969244308769703,0.42424243688583374,0.7727272510528564,8.893616676330566,4.21212100982666,66
2010,6,TEN,0.2579531669616699,0.47457626461982727,0.35593220591545105,7.476190567016602,5.508474349975586,59
2010,6,WAS,-0.04072859138250351,0.5070422291755676,0.6760563254356384,8.377778053283691,4.732394218444824,71
2010,7,ARI,-0.2863788306713104,0.38181817531585693,0.6363636255264282,8.393939018249512,4.127272605895996,55
2010,7,ATL,0.17048949003219604,0.484375,0.546875,9.57575798034668,7.09375,64
2010,7,BAL,0.08516833931207657,0.4590163826942444,0.5409836173057556,12.387096405029297,5.983606338500977,61
2010,7,BUF,0.11183849722146988,0.4743589758872986,0.5897436141967773,9.930233001708984,6.5,78
2010,7,CAR,-0.19702525436878204,0.3815789520740509,0.5657894611358643,7.829268455505371,4.986842155456543,76
2010,7,CHI,-0.4486773908138275,0.44999998807907104,0.7333333492279053,8.800000190734863,5.366666793823242,60
2010,7,CIN,0.1980207860469818,0.5600000023841858,0.7200000286102295,9.285714149475098,6.253333568572998,75
2010,7,CLE,-0.07270626723766327,0.3095238208770752,0.4285714328289032,3.588235378265381,5.095238208770752,42
2010,7,DAL,-0.23400086164474487,0.35087719559669495,0.7719298005104065,5.675000190734863,4.491228103637695,57
2010,7,DEN,-0.5239927172660828,0.3199999928474426,0.699999988079071,10.068965911865234,4.800000190734863,50
2010,7,GB,0.05660806596279144,0.4736842215061188,0.6491228342056274,10.828571319580078,6.666666507720947,57
2010,7,JAX,-0.13165012001991272,0.3448275923728943,0.6206896305084229,7.352941036224365,5.1724138259887695,58
2010,7,KC,0.35410231351852417,0.5409836173057556,0.31147539615631104,9.55555534362793,6.983606338500977,61
2010,7,LA,0.055439069867134094,0.4482758641242981,0.48275861144065857,7.230769157409668,4.931034564971924,58
2010,7,LAC,-0.09860865771770477,0.43661972880363464,0.7464788556098938,5.860000133514404,5.11267614364624,71
2010,7,LV,0.43531036376953125,0.5277777910232544,0.3333333432674408,9.949999809265137,7.097222328186035,72
2010,7,MIA,-0.11384744197130203,0.43103447556495667,0.6379310488700867,5.138888835906982,5.396551609039307,58
2010,7,MIN,0.04257422685623169,0.5,0.4545454680919647,8.724138259887695,6.090909004211426,66
2010,7,NE,-0.02766544185578823,0.4137931168079376,0.6206896305084229,6.96875,3.0862069129943848,58
2010,7,NO,-0.15908217430114746,0.4285714328289032,0.7662337422370911,6.875,5.116883277893066,77
2010,7,NYG,0.029863612726330757,0.4861111044883728,0.5,11.171428680419922,6.916666507720947,72
2010,7,PHI,-0.1623665988445282,0.4647887349128723,0.6760563254356384,9.913043022155762,4.591549396514893,71
2010,7,PIT,0.12014168500900269,0.35185185074806213,0.5740740895271301,11.55555534362793,6.481481552124023,54
2010,7,SEA,-0.15439029037952423,0.3205128312110901,0.5512820482254028,8.394737243652344,3.884615421295166,78
2010,7,SF,-0.09163729846477509,0.41818180680274963,0.6000000238418579,10.290322303771973,5.127272605895996,55
2010,7,TB,0.04273569956421852,0.4307692348957062,0.7230769395828247,8.399999618530273,4.815384387969971,65
2010,7,TEN,-0.06744387745857239,0.25,0.5666666626930237,12.677419662475586,5.4666666984558105,60
2010,7,WAS,-0.303786039352417,0.36206895112991333,0.6034482717514038,8.21875,5.379310131072998,58
2010,8,ARI,-0.23971614241600037,0.453125,0.640625,9.649999618530273,6.1875,64
2010,8,BUF,-0.020482441410422325,0.3452380895614624,0.6785714030265808,7.8125,3.904761791229248,84
2010,8,CAR,-0.34453585743904114,0.3684210479259491,0.719298243522644,10.270270347595215,3.526315689086914,57
2010,8,CIN,-0.0779823362827301,0.359375,0.625,10.8421049118042,4.09375,64
2010,8,DAL,-0.10519072413444519,0.4861111044883728,0.7361111044883728,8.0,5.777777671813965,72
2010,8,DEN,0.10472165793180466,0.4333333373069763,0.7666666507720947,7.974359035491943,6.633333206176758,60
2010,8,DET,-0.18508942425251007,0.36486485600471497,0.662162184715271,7.044444561004639,4.135135173797607,74
2010,8,GB,-0.18513964116573334,0.32786884903907776,0.6065573692321777,10.470588684082031,3.901639461517334,61
2010,8,HOU,-0.12413404136896133,0.5,0.6724137663841248,4.594594478607178,5.017241477966309,58
2010,8,IND,0.1445675939321518,0.4647887349128723,0.6619718074798584,7.400000095367432,5.197183132171631,71
2010,8,JAX,0.30587950348854065,0.4655172526836395,0.4137931168079376,9.857142448425293,6.6724138259887695,58
2010,8,KC,0.04572553560137749,0.4305555522441864,0.4027777910232544,9.25,5.75,72
2010,8,LA,-0.11829132586717606,0.2786885201931,0.5901639461517334,5.5625,4.065573692321777,61
2010,8,LAC,0.24899901449680328,0.43661972880363464,0.5352112650871277,3.6388888359069824,6.422535419464111,71
2010,8,LV,0.259057879447937,0.38805970549583435,0.46268656849861145,9.88888931274414,8.149253845214844,67
2010,8,MIA,0.052818022668361664,0.4153846204280853,0.5692307949066162,9.378377914428711,5.55384635925293,65
2010,8,MIN,0.0043555269949138165,0.5441176295280457,0.6029411554336548,6.947368621826172,6.058823585510254,68
2010,8,NE,0.33186525106430054,0.48076921701431274,0.5192307829856873,7.666666507720947,7.0,52
2010,8,NO,-0.006545998156070709,0.421875,0.71875,5.636363506317139,5.0,64
2010,8,NYJ,-0.28978124260902405,0.2753623127937317,0.5942028760910034,12.368420600891113,5.217391490936279,69
2010,8,PIT,-0.19210104644298553,0.3921568691730499,0.5686274766921997,6.964285850524902,5.490196228027344,51
2010,8,SEA,-0.3327031433582306,0.2711864411830902,0.6779661178588867,12.46875,2.745762825012207,59
2010,8,SF,0.1713949739933014,0.4590163826942444,0.32786884903907776,9.8421049118042,5.557376861572266,61
2010,8,TB,0.04411891847848892,0.38596490025520325,0.4912280738353729,8.4399995803833,7.140350818634033,57
2010,8,TEN,0.09133853018283844,0.3392857015132904,0.6785714030265808,14.75,6.607142925262451,56
2010,8,WAS,-0.3742612898349762,0.32307693362236023,0.7538461685180664,8.297297477722168,4.230769157409668,65
2010,9,ARI,-0.07871001213788986,0.3333333432674408,0.6481481194496155,10.333333015441895,4.166666507720947,54
2010,9,ATL,0.16944004595279694,0.45588234066963196,0.5441176295280457,8.38888931274414,5.382352828979492,68
2010,9,BAL,0.1615254431962967,0.4492753744125366,0.49275362491607666,7.0714287757873535,5.855072498321533,69
2010,9,BUF,-0.049907080829143524,0.4507042169570923,0.7464788556098938,9.078431129455566,4.788732528686523,71
2010,9,CAR,-0.46255314350128174,0.25,0.640625,5.69444465637207,3.046875,64
2010,9,CHI,0.10294618457555771,0.39344263076782227,0.5737704634666443,8.933333396911621,4.704917907714844,61
2010,9,CIN,-0.0742330402135849,0.3965517282485962,0.6896551847457886,10.86111068725586,4.689655303955078,58
2010,9,CLE,0.2255287915468216,0.4920634925365448,0.3174603283405304,13.8421049118042,6.412698268890381,63
2010,9,DAL,-0.3271419107913971,0.3541666567325592,0.7083333134651184,6.9666666984558105,4.270833492279053,48
2010,9,DET,-0.09308049827814102,0.2985074520111084,0.6268656849861145,7.351351261138916,4.567163944244385,67
2010,9,GB,0.22686481475830078,0.4714285731315613,0.5571428537368774,6.77142858505249,5.942857265472412,70
2010,9,HOU,-0.04694361239671707,0.47058823704719543,0.5,7.40625,5.764705657958984,68
2010,9,IND,0.103684201836586,0.5205479264259338,0.7397260069847107,10.470588684082031,4.630136966705322,73
2010,9,KC,-0.12136384844779968,0.4305555522441864,0.5694444179534912,8.057143211364746,4.222222328186035,72
2010,9,LAC,0.34776249527931213,0.5319148898124695,0.5106382966041565,10.565217018127441,8.0,47
2010,9,LV,-0.24588643014431,0.32258063554763794,0.5967742204666138,12.78787899017334,5.177419185638428,62
2010,9,MIA,-0.13675549626350403,0.43396225571632385,0.7547169923782349,7.588235378265381,5.4528303146362305,53
2010,9,MIN,0.13076843321323395,0.49275362491607666,0.7246376872062683,7.680850982666016,7.362318992614746,69
2010,9,NE,-0.02867760881781578,0.3965517282485962,0.6896551847457886,7.8684210777282715,4.896551609039307,58
2010,9,NO,0.014006870798766613,0.41333332657814026,0.5733333230018616,7.285714149475098,5.440000057220459,75
2010,9,NYG,0.318147212266922,0.5866666436195374,0.4266666769981384,10.03125,6.546666622161865,75
2010,9,NYJ,-0.0019019789760932326,0.43478259444236755,0.5652173757553101,9.736842155456543,6.333333492279053,69
2010,9,PHI,0.17769353091716766,0.4354838728904724,0.6129032373428345,9.241379737854004,6.5,62
2010,9,PIT,-0.016875678673386574,0.37931033968925476,0.517241358757019,11.11111068725586,5.431034564971924,58
2010,9,SEA,-0.3650246858596802,0.2702702581882477,0.6216216087341309,12.30434799194336,4.378378391265869,37
2010,9,TB,-0.06643328070640564,0.36000001430511475,0.5,9.363636016845703,5.559999942779541,50
2010,10,ARI,-0.21665288507938385,0.3692307770252228,0.800000011920929,9.222222328186035,5.0615386962890625,65
2010,10,ATL,0.08274158090353012,0.3866666555404663,0.7066666483879089,7.285714149475098,4.826666831970215,75
