season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2022,16,CHI,-0.4295,0.2931,0.5,7.963,58
2022,16,CIN,0.0805,0.5128,0.6923,6.4231,78
2022,16,CLE,-0.2542,0.3134,0.4925,9.7419,67
2022,16,DAL,0.0585,0.4714,0.5857,7.2286,70
2022,16,DEN,-0.2768,0.4032,0.6613,10.5429,62
2022,16,DET,0.0657,0.3548,0.7097,7.4286,62
2022,16,GB,-2e-4,0.4194,0.6452,8.6579,62
2022,16,HOU,-0.1039,0.3968,0.5397,9.25,63
2022,16,IND,-0.5724,0.34,0.72,8.3793,50
2022,16,JAX,0.074,0.4265,0.4706,5.2903,68
2022,16,KC,0.0149,0.4314,0.5686,7.4643,51
2022,16,LA,0.2853,0.5556,0.4444,3.3929,63
2022,16,LAC,-0.0508,0.5,0.5469,7.6774,64
2022,16,LV,-0.1743,0.3654,0.6346,9.4,52
2022,16,MIA,-0.0242,0.4444,0.6,10.56,45
2022,16,MIN,-0.0176,0.4571,0.7286,6.8511,70
2022,16,NE,-0.0877,0.3654,0.7115,11.9375,52
2022,16,NO,-0.1147,0.3774,0.283,7.3333,53
2022,16,NYG,0.0244,0.5075,0.6866,6.3571,67
2022,16,NYJ,-0.2883,0.3393,0.6429,9.4545,56
2022,16,PHI,0.0417,0.4853,0.5735,9.7436,68
2022,16,PIT,-0.0203,0.4394,0.5909,5.3333,66
2022,16,SEA,-0.224,0.3288,0.5753,6.675,73
2022,16,SF,0.1188,0.3529,0.4902,8.3182,51
2022,16,TB,-0.0983,0.4026,0.6234,4.7292,77
2022,16,TEN,-0.2615,0.4138,0.4655,6.087,58
2022,16,WAS,-0.1341,0.3857,0.5286,9.2941,70
2022,17,ARI,0.0191,0.4493,0.6087,9.45,69
2022,17,ATL,-0.0778,0.4167,0.45,5.8846,60
2022,17,BAL,0.0013,0.4286,0.4286,7.75,49
2022,17,CAR,-0.0112,0.4576,0.6271,9.3429,59
2022,17,CHI,-0.3372,0.36,0.56,9.9048,50
2022,17,CLE,0.1773,0.4,0.46,6.3333,50
2022,17,DAL,0.0023,0.4324,0.5676,7.4878,74
2022,17,DEN,-0.1642,0.3636,0.6364,5.0526,66
2022,17,DET,0.1866,0.5224,0.4627,6.6207,67
2022,17,GB,0.1115,0.4915,0.4576,10.3846,59
2022,17,HOU,-0.5066,0.2687,0.6866,7.9318,67
2022,17,IND,-0.1687,0.3214,0.5179,6.8519,56
2022,17,JAX,-0.076,0.4333,0.5167,5.4483,60
2022,17,KC,0.0931,0.5172,0.7241,7.4524,58
2022,17,LA,-0.1024,0.4255,0.4681,11.5789,47
2022,17,LAC,0.2857,0.5645,0.5,6.1613,62
2022,17,LV,0.062,0.5303,0.5152,10.1176,66
2022,17,MIA,-0.0365,0.3913,0.6087,7.95,69
2022,17,MIN,-0.1917,0.4561,0.6491,8.5429,57
2022,17,NE,-0.1287,0.2727,0.6545,8.7273,55
2022,17,NO,-0.0644,0.4375,0.4844,6.4583,64
2022,17,NYG,0.208,0.5902,0.3934,6,61
2022,17,NYJ,-0.323,0.3433,0.7463,7.7174,67
2022,17,PHI,-0.2718,0.3208,0.717,9.3438,53
2022,17,PIT,0.1534,0.5588,0.4265,8.2593,68
2022,17,SEA,-0.0301,0.3944,0.4648,9.2759,71
2022,17,SF,0.3059,0.5833,0.5833,7.7143,60
2022,17,TB,0.1196,0.48,0.6667,7.8222,75
2022,17,TEN,-0.164,0.2923,0.6308,9,65
2022,17,WAS,-0.1767,0.3529,0.4559,8.2857,68
2022,18,ARI,-0.3617,0.3878,0.6122,6.6667,49
2022,18,ATL,0.0521,0.4179,0.4776,11.8,67
2022,18,BAL,-0.3193,0.3425,0.6301,8.3095,73
2022,18,BUF,0.0997,0.4909,0.6,13.4194,55
2022,18,CAR,-0.2162,0.4138,0.2931,11.2667,58
2022,18,CHI,-0.1569,0.3265,0.5918,10.5926,49
2022,18,CIN,-0.1992,0.3281,0.6875,8.5238,64
2022,18,CLE,-0.0148,0.4211,0.614,7.2857,57
2022,18,DAL,-0.4818,0.2727,0.5909,10.5526,66
2022,18,DEN,0.1469,0.4355,0.4194,13.1667,62
2022,18,DET,0.1544,0.5424,0.5932,5.5,59
2022,18,GB,-0.1538,0.4561,0.5088,8.963,57
2022,18,HOU,-0.0671,0.3538,0.6462,8.475,65
2022,18,IND,-0.0837,0.4143,0.5286,7.2571,70
2022,18,JAX,-0.1064,0.4,0.7333,7.9688,45
2022,18,KC,0.2611,0.5556,0.5185,9.0385,54
2022,18,LA,-0.1198,0.3448,0.5345,9.6538,58
2022,18,LAC,0.0525,0.4478,0.6866,6.3409,67
2022,18,LV,-0.1583,0.3881,0.6269,8.4722,67
2022,18,MIA,-0.0891,0.3438,0.5,6.7097,64
2022,18,MIN,0.2517,0.5493,0.4648,8.4242,71
2022,18,NE,-0.0369,0.4688,0.6562,7.05,64
2022,18,NO,-0.1829,0.4483,0.4483,9.4,58
2022,18,NYG,-0.0017,0.375,0.6719,5.1,64
2022,18,NYJ,-0.1448,0.3019,0.6226,8.4848,53
2022,18,PHI,-3e-4,0.4118,0.5588,6.8286,68
2022,18,PIT,0.0774,0.3971,0.4559,11.1034,68
2022,18,SEA,-0.103,0.4203,0.4783,9.1,69
2022,18,SF,0.0511,0.4754,0.3934,5.35,61
2022,18,TB,-0.1688,0.3519,0.6296,5.5588,54
2022,18,TEN,-0.093,0.4306,0.4583,6.4483,72
2022,18,WAS,-0.1937,0.3387,0.3548,8.4211,62
2022,19,BAL,-0.0887,0.4242,0.4697,6.5862,66
2022,19,BUF,-0.1523,0.4225,0.6479,15.5897,71
2022,19,CIN,0.0558,0.537,0.6852,6.0938,54
2022,19,DAL,0.3735,0.5522,0.5075,8.1212,67
2022,19,JAX,-0.0143,0.507,0.6901,7.5106,71
2022,19,LAC,0.0731,0.3971,0.6765,5.5581,68
2022,19,MIA,-0.2105,0.3143,0.7143,11.0444,70
2022,19,MIN,0.1704,0.5357,0.7143,6.55,56
2022,19,NYG,0.3702,0.5156,0.5938,5.8,64
2022,19,SEA,0.0666,0.4688,0.6094,9.3143,64
2022,19,SF,0.396,0.5,0.5,12.6,64
2022,19,TB,-0.0487,0.4146,0.8537,5.4545,82
2022,20,BUF,0.0077,0.4516,0.6935,9.0952,62
2022,20,CIN,0.2234,0.5441,0.5294,7.1143,68
2022,20,DAL,-0.091,0.4,0.6333,8.1892,60
2022,20,JAX,0.0738,0.5254,0.678,7.9737,59
2022,20,KC,0.2121,0.5231,0.5692,5.3514,65
2022,20,NYG,-0.2281,0.4038,0.6154,7.8519,52
2022,20,PHI,0.337,0.5588,0.3676,6,68
2022,20,SF,0.0067,0.4444,0.4921,8.5517,63
2022,21,CIN,0.0218,0.4286,0.7302,7.3171,63
2022,21,KC,0.0455,0.3939,0.697,6.6279,66
2022,21,PHI,0.0789,0.4118,0.3824,9.72,68
2022,21,SF,-0.4604,0.3333,0.4667,6.3889,45
2022,22,KC,0.3747,0.6078,0.5294,6.1852,51
2022,22,PHI,0.1604,0.4932,0.5479,10.6316,73
2023,1,ARI,-0.3521,0.3103,0.569,6.2,58
2023,1,ATL,-0.1074,0.383,0.4681,3.5,47
2023,1,BAL,-0.0544,0.4068,0.4407,4.6364,59
2023,1,BUF,-0.0678,0.4925,0.6716,8.425,67
2023,1,CAR,-0.2698,0.3889,0.5556,7.3947,72
2023,1,CHI,-0.1768,0.4167,0.5833,3.0541,72
2023,1,CIN,-0.4654,0.2115,0.6538,7.375,52
2023,1,CLE,-0.1393,0.411,0.4384,11.3448,73
2023,1,DAL,0.0599,0.4364,0.4545,7.24,55
2023,1,DEN,-0.0017,0.4561,0.614,4.1515,57
2023,1,DET,0.0468,0.4091,0.5303,7,66
2023,1,GB,0.1557,0.3667,0.4667,10.1852,60
2023,1,HOU,-0.2749,0.3099,0.6761,6.0465,71
2023,1,IND,-0.3987,0.3333,0.6232,5.5897,69
2023,1,JAX,-0.2336,0.5,0.5,6.75,68
2023,1,KC,-0.1457,0.4032,0.629,9.0769,62
2023,1,LA,0.274,0.5,0.4872,10.7632,78
2023,1,LAC,0.1526,0.5789,0.4737,7.0909,76
2023,1,LV,0.1697,0.3725,0.5098,7.0385,51
2023,1,MIA,0.3076,0.5079,0.7143,11,63
2023,1,MIN,-0.132,0.3968,0.7302,6.7727,63
2023,1,NE,-0.2038,0.4051,0.7215,7.463,79
2023,1,NO,-0.0939,0.3548,0.5968,11.4545,62
2023,1,NYG,-0.4611,0.3231,0.5692,5.7,65
2023,1,NYJ,-0.0474,0.3922,0.4902,5.1364,51
2023,1,PHI,-0.1491,0.35,0.6,10.0606,60
2023,1,PIT,-0.3426,0.4,0.8333,7.2667,60
2023,1,SEA,-0.1075,0.4348,0.6087,4.8846,46
2023,1,SF,0.159,0.4286,0.5079,8.3448,63
2023,1,TB,-0.1045,0.3385,0.5385,7.4118,65
2023,1,TEN,-0.2225,0.2881,0.6271,9.1176,59
2023,1,WAS,-0.2942,0.3846,0.5692,7.3548,65
2023,2,ARI,0.1779,0.4426,0.5082,9.9677,61
2023,2,ATL,0.1151,0.4935,0.4286,7.7188,77
2023,2,BAL,0.2414,0.5797,0.4783,9.0909,69
2023,2,BUF,0.3069,0.5972,0.5417,4.6216,72
2023,2,CAR,-0.1465,0.4386,0.6667,7.8182,57
2023,2,CHI,-0.1648,0.4118,0.6863,6.1724,51
2023,2,CIN,0.0609,0.4912,0.7368,5.3902,57
2023,2,CLE,-0.2082,0.4096,0.5542,9.875,83
2023,2,DAL,0.057,0.425,0.4875,4.3684,80
2023,2,DEN,0.1338,0.4516,0.629,9.7097,62
2023,2,DET,-0.0424,0.5,0.5781,8.2857,64
2023,2,GB,0.0519,0.4783,0.5652,8.84,46
2023,2,HOU,-0.0155,0.3947,0.6711,9.7333,76
2023,2,IND,0.2566,0.5179,0.5893,4.1212,56
2023,2,JAX,-0.3352,0.375,0.7188,6.5,64
2023,2,KC,0.1448,0.3934,0.6885,6.6829,61
2023,2,LA,-0.0441,0.4675,0.7143,6.7222,77
2023,2,LAC,0.0922,0.4242,0.6818,10.7561,66
2023,2,LV,-0.2612,0.4359,0.6154,7.9167,39
2023,2,MIA,0.1983,0.5333,0.5167,8.9667,60
2023,2,MIN,0.081,0.4545,0.8364,9.0682,55
2023,2,NE,-0.0796,0.5286,0.6571,9,70
2023,2,NO,0.0396,0.4789,0.5775,7.6757,71
2023,2,NYG,0.2224,0.5373,0.597,9.3514,67
2023,2,NYJ,-0.5826,0.3556,0.6444,10.5,45
2023,2,PHI,0.1426,0.5067,0.36,9.0435,75
2023,2,PIT,-0.392,0.2745,0.6275,5.7333,51
2023,2,SEA,0.2434,0.5455,0.6212,6.475,66
2023,2,SF,0.139,0.4815,0.4815,9.04,54
2023,2,TB,0.2331,0.4394,0.5152,7.4118,66
2023,2,TEN,0.0106,0.4286,0.4603,8.7917,63
2023,2,WAS,0.201,0.4776,0.6418,5.8718,67
2023,3,ARI,0.2187,0.5472,0.4528,6.2381,53
2023,3,ATL,-0.3364,0.3077,0.6923,7.6579,65
2023,3,BAL,-0.1448,0.4861,0.4861,6.4194,72
2023,3,BUF,0.2173,0.4444,0.5079,9.5625,63
2023,3,CAR,0.0458,0.3867,0.8133,8.2241,75
2023,3,CHI,-0.3017,0.3725,0.4902,14.2727,51
2023,3,CIN,-0.0967,0.3286,0.7143,7.1667,70
2023,3,CLE,0.0218,0.4627,0.5373,8.2424,67
2023,3,DAL,0.0621,0.48,0.56,5.15,75
2023,3,DEN,-0.265,0.339,0.661,10.8421,59
2023,3,DET,-0.0155,0.3934,0.541,8.2424,61
2023,3,GB,-0.008,0.4118,0.6765,11.8636,68
2023,3,HOU,0.2201,0.4821,0.5357,8.4,56
2023,3,IND,-0.1543,0.3929,0.5833,7.7955,84
2023,3,JAX,-0.0507,0.4638,0.6087,7.119,69
2023,3,KC,0.236,0.5205,0.5205,6.6842,73
2023,3,LA,-0.1304,0.3846,0.75,9.6061,52
2023,3,LAC,0.1951,0.5079,0.7778,7.1042,63
2023,3,LV,-0.1444,0.5,0.7206,10.3636,68
2023,3,MIA,0.6579,0.6286,0.4,6.6071,70
2023,3,MIN,-1e-4,0.4744,0.6923,7.94,78
2023,3,NE,-0.007,0.3768,0.4203,9.6897,69
2023,3,NO,-0.0552,0.4333,0.6333,8.0882,60
2023,3,NYG,-0.2319,0.3404,0.766,6.0909,47
2023,3,NYJ,-0.3732,0.2833,0.6333,6.9429,60
2023,3,PHI,0.0915,0.5385,0.4872,9.2432,78
2023,3,PIT,0.0178,0.3729,0.4915,8.1429,59
2023,3,SEA,0.2092,0.5441,0.5735,8.25,68
2023,3,SF,0.1859,0.4533,0.52,4.9189,75
2023,3,TB,-0.1991,0.4,0.6222,10.56,45
2023,3,TEN,-0.438,0.2667,0.6667,10.16,45
2023,3,WAS,-0.5988,0.3922,0.7451,7.069,51
2023,4,ARI,0.124,0.4706,0.6176,8.2683,68
2023,4,ATL,-0.3004,0.4211,0.614,8.2581,57
2023,4,BAL,0.035,0.4182,0.4,6.3158,55
2023,4,BUF,0.437,0.5769,0.5192,8.2,52
2023,4,CAR,-0.2563,0.3824,0.5441,3.6875,68
2023,4,CHI,0.098,0.4857,0.5571,8.8571,70
2023,4,CIN,-0.2299,0.52,0.66,4.7241,50
2023,4,CLE,-0.5141,0.3281,0.625,8.7222,64
2023,4,DAL,0.114,0.4848,0.6061,6.3056,66
2023,4,DEN,0.3492,0.5319,0.617,6.3929,47
2023,4,DET,0.1378,0.4861,0.4167,6.4286,72
2023,4,GB,-0.2212,0.3818,0.7636,9.5278,55
2023,4,HOU,0.14,0.4478,0.4328,8.931,67
2023,4,IND,0.0229,0.4068,0.4915,12.44,59
2023,4,JAX,0.0066,0.377,0.5246,5.9667,61
2023,4,KC,0.1686,0.4844,0.4844,6.5,64
2023,4,LA,0.1752,0.4615,0.5385,7.425,78
2023,4,LAC,-0.0343,0.339,0.4407,12.0417,59
2023,4,LV,-0.1669,0.4493,0.6667,6.5385,69
2023,4,MIA,-0.0119,0.4746,0.678,5.3714,59
2023,4,MIN,-0.1542,0.5227,0.4773,8.7895,44
2023,4,NE,-0.478,0.3091,0.5818,7.6,55
2023,4,NO,-0.3657,0.2833,0.7,8.2821,60
2023,4,NYG,-0.4533,0.3514,0.6081,3.6765,74
2023,4,NYJ,0.0202,0.3966,0.7069,7.4615,58
2023,4,PHI,0.1775,0.4853,0.5882,10.7568,68
2023,4,PIT,-0.282,0.3393,0.5536,6.2143,56
2023,4,SEA,-0.1149,0.3922,0.549,4.9231,51
2023,4,SF,0.5004,0.6471,0.4314,8.619,51
2023,4,TB,0.0496,0.4308,0.5385,5.7273,65
2023,4,TEN,0.2021,0.4754,0.4754,11.8846,61
2023,4,WAS,0.2036,0.4054,0.6216,9.7317,74
2023,5,ARI,-0.2948,0.3333,0.614,9.75,57
2023,5,ATL,-0.0101,0.4795,0.5342,8.3421,73
2023,5,BAL,-0.228,0.4179,0.6269,11.1053,67
2023,5,BUF,0.1887,0.5185,0.7593,11.075,54
2023,5,CAR,-0.0797,0.4769,0.6462,6.2195,65
2023,5,CHI,0.3089,0.4219,0.5,9.1724,64
2023,5,CIN,0.0078,0.5256,0.6282,6.5217,78
2023,5,DAL,-0.4467,0.3542,0.625,11.7308,48
2023,5,DEN,-0.2196,0.386,0.5965,5.8667,57
2023,5,DET,0.2528,0.5439,0.5263,5.6786,57
2023,5,GB,-0.1874,0.4561,0.5614,7.9667,57
2023,5,HOU,-0.0665,0.3793,0.6034,8.3714,58
2023,5,IND,0.2065,0.4167,0.45,7.9615,60
2023,5,JAX,0.1342,0.4634,0.5122,7.9459,82
2023,5,KC,0.1719,0.4444,0.6667,6.025,63
2023,5,LA,-0.0027,0.4,0.7455,9.8919,55
2023,5,LV,-0.08,0.4754,0.5574,5.2,61
2023,5,MIA,0.0975,0.5962,0.5769,4.2414,52
2023,5,MIN,3e-4,0.4328,0.7313,7.7174,67
2023,5,NE,-0.7829,0.1961,0.6471,11,51
2023,5,NO,0.0235,0.3788,0.4242,9.5769,66
2023,5,NYG,-0.1643,0.3824,0.5735,6.3125,68
2023,5,NYJ,0.0026,0.4516,0.4839,6.9615,62
2023,5,PHI,0.1487,0.4872,0.5,7.7895,78
2023,5,PIT,-0.0283,0.3443,0.5902,9.5312,61
2023,5,SF,0.2016,0.6061,0.3939,8.44,66
2023,5,TEN,0.0997,0.4286,0.625,8,56
2023,5,WAS,-0.1034,0.4118,0.8382,7.5686,68
2023,6,ARI,-0.2618,0.3611,0.5972,10.3902,72
2023,6,ATL,-0.172,0.3797,0.6203,8.8913,79
2023,6,BAL,0.0226,0.4928,0.4493,7.5667,69
2023,6,BUF,-0.0173,0.4915,0.5085,8.8,59
2023,6,CAR,-0.1428,0.3529,0.6324,8.0769,68
2023,6,CHI,-0.3636,0.4844,0.4531,5.9167,64
2023,6,CIN,-0.1008,0.4615,0.7308,5.7714,52
2023,6,CLE,-0.1953,0.3333,0.5217,7,69
2023,6,DAL,0.0747,0.4068,0.5932,8.8333,59
2023,6,DEN,-0.3205,0.42,0.52,5.3182,50
2023,6,DET,0.1483,0.4706,0.6912,6.1364,68
2023,6,HOU,-0.0352,0.4237,0.4915,8.7037,59
2023,6,IND,-0.2075,0.36,0.7733,7.1636,75
2023,6,JAX,-0.0755,0.4138,0.569,7.4,58
2023,6,KC,-0.0282,0.5075,0.6418,4.2439,67
2023,6,LA,0.14,0.4906,0.4717,8.6818,53
2023,6,LAC,-0.109,0.3443,0.623,6.9189,61
2023,6,LV,0.0117,0.371,0.5161,8.0312,62
2023,6,MIA,0.1789,0.4677,0.5161,8.5625,62
2023,6,MIN,-0.1943,0.4074,0.6111,6.0968,54
2023,6,NE,-0.0056,0.5091,0.6727,5.3333,55
2023,6,NO,0.0355,0.5,0.6795,10.2353,78
2023,6,NYG,-0.1563,0.4366,0.5211,7.3529,71
2023,6,NYJ,-0.1376,0.3793,0.6724,7.8485,58
2023,6,PHI,-0.1219,0.4203,0.6812,8.0889,69
2023,6,SEA,-0.0676,0.4571,0.6429,8.4146,70
2023,6,SF,-0.1941,0.3019,0.5472,9.6154,53
2023,6,TB,-0.2432,0.3519,0.7037,11.973,54
2023,6,TEN,-0.197,0.3913,0.587,8.0952,46
2023,6,WAS,-0.0324,0.3542,0.5833,9.4783,48
2023,7,ARI,-0.215,0.3333,0.6032,6.9412,63
2023,7,ATL,-0.0474,0.4375,0.4062,8.12,64
2023,7,BAL,0.4732,0.5185,0.5185,8.8214,54
2023,7,BUF,0.159,0.5152,0.6364,10.9512,66
2023,7,CHI,0.1897,0.5224,0.4627,1.8276,67
2023,7,CLE,-0.1635,0.338,0.5352,8.4167,71
2023,7,DEN,0.0918,0.4364,0.5455,7.8276,55
2023,7,DET,-0.1574,0.4247,0.8082,6.434,73
2023,7,GB,0.134,0.4426,0.5246,6.9062,61
2023,7,IND,-0.051,0.403,0.403,9.087,67
2023,7,JAX,-0.042,0.4151,0.566,6.3667,53
2023,7,KC,0.2564,0.5161,0.6935,8.1667,62
2023,7,LA,-0.0432,0.4127,0.5079,9.069,63
2023,7,LAC,0.047,0.3667,0.5833,10.8,60
2023,7,LV,-0.2389,0.377,0.7705,7.1778,61
2023,7,MIA,-0.151,0.4375,0.75,8.0938,48
2023,7,MIN,0.1647,0.4219,0.6875,5.6364,64
2023,7,NE,0.1569,0.5179,0.5536,3.3333,56
2023,7,NO,-0.127,0.375,0.6477,5.8545,88
2023,7,NYG,-0.0512,0.4516,0.5323,10.9655,62
2023,7,PHI,0.107,0.4615,0.5231,7.3548,65
2023,7,PIT,0.0602,0.5192,0.5192,8.52,52
2023,7,SEA,0.0214,0.4643,0.4643,9.5417,56
2023,7,SF,0.0783,0.5686,0.5882,8.3103,51
2023,7,TB,-0.1326,0.3438,0.7031,7.5714,64
2023,7,WAS,-0.2302,0.3582,0.7164,8.9762,67
2023,8,ARI,-0.1927,0.4722,0.5556,7.1081,72
2023,8,ATL,-0.0501,0.4154,0.6154,8.9412,65
2023,8,BAL,0.0331,0.4576,0.5254,5.9259,59
2023,8,BUF,0.0994,0.5373,0.6269,5.975,67
2023,8,CAR,-0.1552,0.3279,0.6066,6.3226,61
2023,8,CHI,-0.1534,0.4355,0.629,6.8649,62
2023,8,CIN,0.228,0.5574,0.5738,5.6562,61
2023,8,CLE,-0.0858,0.4189,0.473,8.8438,74
2023,8,DAL,0.163,0.5,0.6167,8.6176,60
2023,8,DEN,-0.0681,0.4,0.3846,6.6842,65
2023,8,DET,-0.1339,0.4177,0.481,4.6216,79
2023,8,GB,-0.2421,0.371,0.7258,9.0732,62
2023,8,HOU,-0.0347,0.4035,0.4737,7.4583,57
2023,8,IND,0.0478,0.3731,0.6418,7.9268,67
2023,8,JAX,-0.0916,0.4848,0.5303,6.7188,66
2023,8,KC,-0.3173,0.386,0.7193,7.2895,57
2023,8,LA,-0.1568,0.4167,0.6,6.4062,60
2023,8,LAC,-0.021,0.3846,0.6154,4.35,65
2023,8,LV,-0.5233,0.4444,0.6,11.1429,45
2023,8,MIA,0.0825,0.4286,0.6714,6.7778,70
2023,8,MIN,0.1862,0.4179,0.5672,6.0571,67
2023,8,NE,-0.1886,0.4,0.64,6.8966,50
2023,8,NO,0.333,0.5231,0.4615,13.1379,65
2023,8,NYG,-0.3725,0.2286,0.2571,1.4286,70
2023,8,NYJ,-0.4134,0.3115,0.6393,7.8571,61
2023,8,PHI,0.1845,0.4167,0.6667,8,60
2023,8,PIT,-0.2414,0.381,0.7143,9.1667,63
2023,8,SEA,0.0692,0.463,0.7037,7.6757,54
2023,8,SF,-0.0317,0.5357,0.5893,8.7097,56
2023,8,TB,-0.0742,0.371,0.7258,7.2857,62
2023,8,TEN,0.0664,0.4219,0.4844,11.1379,64
2023,8,WAS,0.0687,0.5072,0.7681,7.4615,69
2023,9,ARI,-0.8043,0.1458,0.5625,2.45,48
2023,9,ATL,-0.1174,0.3485,0.5758,10.5676,66
2023,9,BAL,0.1902,0.4861,0.4583,8.375,72
2023,9,BUF,0.0421,0.5536,0.7143,7.8947,56
2023,9,CAR,-0.2986,0.3662,0.6056,4.6154,71
2023,9,CHI,-0.0957,0.4375,0.5,6.1333,64
2023,9,CIN,0.1869,0.4688,0.7031,6.5682,64
2023,9,CLE,-0.078,0.3,0.4286,7.2759,70
2023,9,DAL,0.1208,0.4714,0.7,9.5455,70
2023,9,GB,-0.0117,0.4615,0.4462,6.96,65
2023,9,HOU,0.2988,0.4531,0.7031,11.3171,64
2023,9,IND,-0.1039,0.3704,0.5,3.5769,54
2023,9,KC,0.0183,0.434,0.6038,5.5667,53
2023,9,LA,-0.4489,0.2909,0.5273,9.3571,55
2023,9,LAC,-0.119,0.3273,0.6364,5.3333,55
2023,9,LV,0.002,0.4746,0.4237,8.12,59
2023,9,MIA,-0.1308,0.4138,0.6379,8.2647,58
2023,9,MIN,-0.0366,0.3973,0.5616,6.3056,73
2023,9,NE,-0.0896,0.3548,0.7097,8.5227,62
2023,9,NO,-0.0632,0.459,0.5738,4.1714,61
2023,9,NYG,-0.3902,0.381,0.6032,9.8621,63
2023,9,NYJ,-0.3714,0.3377,0.7403,7.2041,77
2023,9,PHI,0.1935,0.4915,0.4407,8.6522,59
2023,9,PIT,0.1267,0.4915,0.5085,5.3333,59
2023,9,SEA,-0.4456,0.2391,0.6957,7.8214,46
2023,9,TB,0.1503,0.3968,0.5079,8.8,63
2023,9,TEN,-0.0025,0.403,0.6269,10.3421,67
2023,9,WAS,0.0374,0.4211,0.6316,8.5333,76
2023,10,ARI,-0.0034,0.5,0.5833,10.4062,60
2023,10,ATL,-0.0318,0.4,0.3846,8.8095,65
2023,10,BAL,-0.1697,0.42,0.52,10.4348,50
2023,10,BUF,-0.0632,0.5094,0.5094,8.6923,53
2023,10,CAR,-0.1379,0.2632,0.7193,6.7632,57
2023,10,CHI,-0.059,0.4348,0.4783,6.7273,69
2023,10,CIN,6e-4,0.3729,0.7458,8.8,59
2023,10,CLE,0.0869,0.4533,0.52,10.5714,75
2023,10,DAL,0.3099,0.5263,0.5789,10.4318,76
2023,10,DEN,-0.0029,0.3913,0.4783,3.4483,69
2023,10,DET,0.4462,0.5574,0.541,7.4242,61
2023,10,GB,0.0644,0.375,0.625,10.1282,64
2023,10,HOU,0.1014,0.4459,0.5405,11.9487,74
2023,10,IND,-0.0179,0.434,0.5283,8.8214,53
2023,10,JAX,-0.4715,0.2778,0.6852,7,54
2023,10,LAC,0.2017,0.4706,0.5882,6.825,68
2023,10,LV,-0.1846,0.4355,0.4839,7.2963,62
2023,10,MIN,0.0998,0.4412,0.5147,7.8529,68
2023,10,NE,8e-4,0.5294,0.4706,4.5926,68
2023,10,NO,-0.049,0.3651,0.7302,11.2558,63
2023,10,NYG,-0.2504,0.3148,0.5926,6.037,54
2023,10,NYJ,-0.1315,0.3968,0.6667,9.2,63
2023,10,PIT,0.0424,0.4833,0.4,4.6957,60
2023,10,SEA,0.0978,0.4658,0.6438,6.0435,73
2023,10,SF,0.322,0.4912,0.5263,6.5714,57
2023,10,TB,0.0533,0.35,0.5333,12.0345,60
2023,10,TEN,-0.2696,0.339,0.7288,11.4872,59
2023,10,WAS,0.1092,0.4098,0.7705,4.9773,61
2023,11,ARI,-0.0569,0.4237,0.5593,9.2333,59
2023,11,BAL,0.1707,0.4833,0.4833,11.7308,60
2023,11,BUF,0.0941,0.3623,0.4783,7.125,69
2023,11,CAR,-0.2956,0.3621,0.6207,7.2069,58
2023,11,CHI,0.0189,0.4714,0.3571,10.8696,70
2023,11,CIN,0.0528,0.4746,0.6102,8,59
2023,11,CLE,-0.1385,0.3662,0.5915,3.561,71
2023,11,DAL,0.1818,0.4462,0.6308,6.2683,65
2023,11,DEN,-0.0419,0.4038,0.7115,6.6571,52
2023,11,DET,0.0742,0.5593,0.6441,7,59
2023,11,GB,0.0853,0.4429,0.6143,6.575,70
2023,11,HOU,-0.0529,0.4545,0.6364,9.7368,66
2023,11,JAX,0.1939,0.4058,0.4783,9.5,69
2023,11,KC,-0.1319,0.3425,0.589,9.119,73
2023,11,LA,-0.1633,0.3966,0.5517,5.0968,58
2023,11,LAC,0.0653,0.4098,0.623,9.6111,61
2023,11,LV,-0.2539,0.3559,0.7288,9.7561,59
2023,11,MIA,-0.1038,0.3731,0.597,7.5641,67
2023,11,MIN,-0.0202,0.4857,0.4857,7.3125,70
2023,11,NYG,-0.0229,0.3519,0.6481,9.3846,54
2023,11,NYJ,-0.3776,0.2545,0.6727,5.9,55
2023,11,PHI,-0.0197,0.3922,0.5294,7.6364,51
2023,11,PIT,-0.1072,0.3571,0.5536,6.0357,56
2023,11,SEA,-0.0084,0.3607,0.6721,8.3077,61
2023,11,SF,0.212,0.5263,0.5088,8.04,57
2023,11,TB,-0.1154,0.4697,0.7424,9.0444,66
2023,11,TEN,0.038,0.4167,0.5278,7.8235,36
2023,11,WAS,-0.1708,0.4545,0.6364,6.6,77
2023,12,ARI,-0.1385,0.3788,0.7576,8.5778,66
2023,12,ATL,0.051,0.4754,0.3443,8,61
2023,12,BAL,0.0266,0.4925,0.5075,5.3125,67
2023,12,BUF,0.1654,0.4505,0.5714,7.9804,91
2023,12,CAR,-0.1387,0.3433,0.5224,6.4194,67
2023,12,CHI,-0.1209,0.3692,0.6154,2.7027,65
2023,12,CIN,-0.1561,0.35,0.75,5.0769,40
2023,12,CLE,-0.2822,0.3571,0.6714,7.2619,70
2023,12,DAL,0.4576,0.5294,0.6471,14.6875,51
2023,12,DEN,-0.0273,0.4138,0.3966,5.5455,58
2023,12,DET,-0.139,0.4177,0.6076,7.2273,79
2023,12,GB,0.1455,0.463,0.6111,9.4375,54
2023,12,HOU,0.0572,0.4483,0.6897,9.5833,58
