season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2018,10,ATL,0.0014,0.4795,0.7397,4.8627,73
2018,10,BUF,0.2889,0.4789,0.3803,12.2308,71
2018,10,CAR,-0.0286,0.4643,0.6071,5.2414,56
2018,10,CHI,0.2943,0.4074,0.5926,11.3,54
2018,10,CIN,-0.1649,0.5238,0.619,8.9091,42
2018,10,CLE,0.3608,0.6042,0.4375,7.8095,48
2018,10,DAL,0.2345,0.4559,0.5882,5.6944,68
2018,10,DET,-0.1491,0.3784,0.6757,8.2857,74
2018,10,GB,0.2642,0.5385,0.5769,6.8929,52
2018,10,IND,0.2872,0.46,0.58,8.1724,50
2018,10,JAX,0.1421,0.4521,0.5342,3.7436,73
2018,10,KC,0.1208,0.4643,0.6071,7.2857,56
2018,10,LA,0.3333,0.5873,0.6508,6.9487,63
2018,10,LAC,0.109,0.3962,0.5094,8.9615,53
2018,10,LV,-0.1614,0.4194,0.6613,5.6216,62
2018,10,MIA,-0.2216,0.3788,0.6515,6.2703,66
2018,10,NE,-0.1514,0.3438,0.7031,8.3571,64
2018,10,NO,0.5186,0.662,0.3803,5.4444,71
2018,10,NYG,0.0248,0.4,0.5818,8.8065,55
2018,10,NYJ,-0.3937,0.3818,0.6727,5.4412,55
2018,10,PHI,-0.0554,0.5082,0.7377,8.814,61
2018,10,PIT,0.4565,0.5439,0.4912,4.4815,57
2018,10,SEA,0.2392,0.5714,0.4603,8.68,63
2018,10,SF,-0.014,0.3939,0.5606,7.4595,66
2018,10,TB,-0.1155,0.4925,0.6418,10.5122,67
2018,10,TEN,0.1836,0.4603,0.4286,11.2,63
2018,10,WAS,0.0816,0.4909,0.5455,8.3704,55
2018,11,ARI,-0.2212,0.3269,0.4038,6.85,52
2018,11,ATL,0.0089,0.5091,0.6727,9.7647,55
2018,11,BAL,0.0411,0.5479,0.3014,8.3684,73
2018,11,CAR,0.1751,0.4828,0.7241,9.1842,58
2018,11,CHI,-0.0044,0.5143,0.4857,7.871,70
2018,11,CIN,0.0063,0.3519,0.7037,9.4595,54
2018,11,DAL,0.1001,0.4762,0.5397,6.8125,63
2018,11,DEN,0.0988,0.4615,0.6154,4.9375,52
2018,11,DET,0.0209,0.3548,0.6129,6.027,62
2018,11,GB,0.1826,0.4167,0.7292,11.5667,48
2018,11,HOU,-0.1373,0.4386,0.4737,5.0833,57
2018,11,IND,0.3458,0.6667,0.5614,7.9688,57
2018,11,JAX,-0.1313,0.3433,0.3582,8.3889,67
2018,11,KC,0.0976,0.4928,0.7101,10.1522,69
2018,11,LA,0.1085,0.3973,0.7397,9.9184,73
2018,11,LAC,0.1227,0.4306,0.6389,7.7442,72
2018,11,LV,-0.0131,0.4242,0.5,8.1034,66
2018,11,MIN,-0.1795,0.4844,0.7812,8.0652,64
2018,11,NO,0.4106,0.5735,0.4706,12.375,68
2018,11,NYG,0.2901,0.5,0.4231,7.6667,52
2018,11,PHI,-0.394,0.375,0.75,9.5455,48
2018,11,PIT,-0.1017,0.4237,0.8136,8.6,59
2018,11,SEA,0.0239,0.4394,0.5152,10.0968,66
2018,11,TB,0.2057,0.5588,0.5588,10.2432,68
2018,11,TEN,-0.1871,0.4237,0.5763,7.1379,59
2018,11,WAS,-0.2043,0.3662,0.5915,11.1892,71
2018,12,ARI,-0.3214,0.3182,0.4773,7.2105,44
2018,12,ATL,-0.1669,0.3623,0.7681,8.5319,69
2018,12,BAL,0.1457,0.5672,0.3881,8,67
2018,12,BUF,0.1009,0.4231,0.3654,17.6842,52
2018,12,CAR,0.2019,0.5789,0.5263,4.7,57
2018,12,CHI,-0.0839,0.4386,0.7544,7.3684,57
2018,12,CIN,-0.0271,0.5224,0.7015,8.2826,67
2018,12,CLE,0.2878,0.5254,0.4407,9.8462,59
2018,12,DAL,0.097,0.4627,0.5224,5.871,67
2018,12,DEN,0.1022,0.42,0.6,10.5,50
2018,12,DET,-0.1632,0.4308,0.6308,3.8421,65
2018,12,GB,-0.147,0.451,0.6275,10.3214,51
2018,12,HOU,0.2543,0.4833,0.45,8.2174,60
2018,12,IND,0.1136,0.5077,0.6,7.8947,65
2018,12,JAX,-0.0102,0.4769,0.4,7.6522,65
2018,12,LAC,0.3539,0.6094,0.5625,4.1562,64
2018,12,LV,-0.1008,0.3333,0.6852,8.9706,54
2018,12,MIA,0.0594,0.42,0.52,5.52,50
2018,12,MIN,0.042,0.4697,0.5909,7.4324,66
2018,12,NE,0.371,0.5152,0.4697,9.5806,66
2018,12,NO,0.1452,0.5098,0.4706,12.5455,51
2018,12,NYG,0.1782,0.431,0.6897,9.1081,58
2018,12,NYJ,-0.0368,0.3607,0.7541,8.2955,61
2018,12,PHI,0.1443,0.5246,0.5082,5.6786,61
2018,12,PIT,0.0459,0.5132,0.7895,7.0517,76
2018,12,SEA,0.2872,0.3966,0.5517,10.5333,58
2018,12,SF,-0.0909,0.4407,0.6102,8.4062,59
2018,12,TB,0.148,0.4853,0.5735,9.7895,68
2018,12,TEN,0.0262,0.4423,0.5577,4.9565,52
2018,12,WAS,-0.0772,0.4667,0.6833,8.5263,60
2018,13,ARI,0.0736,0.3571,0.5,9.6154,56
